FIPS,State,County,CHILDPOVRATE15,FARM_TO_SCHOOL15,FDPIR15,LACCESS_BLACK15,LACCESS_CHILD10,LACCESS_CHILD15,LACCESS_CHILD_10_15,LACCESS_HHNV10,LACCESS_HHNV15,LACCESS_HISP15,LACCESS_LOWI10,LACCESS_LOWI15,LACCESS_MULTIR15,LACCESS_NHASIAN15,LACCESS_NHNA15,LACCESS_NHPI15,LACCESS_POP10,LACCESS_POP15,LACCESS_SENIORS10,LACCESS_SENIORS15,LACCESS_SNAP15,LACCESS_WHITE15,MEDHHINC15,PCH_LACCESS_HHNV_10_15,PCH_LACCESS_LOWI_10_15,PCH_LACCESS_POP_10_15,PCH_LACCESS_SENIORS_10_15,PCT_18YOUNGER10,PCT_65OLDER10,PCT_FREE_LUNCH10,PCT_FREE_LUNCH15,PCT_HISP10,PCT_LACCESS_BLACK15,PCT_LACCESS_CHILD10,PCT_LACCESS_CHILD15,PCT_LACCESS_HHNV10,PCT_LACCESS_HHNV15,PCT_LACCESS_HISP15,PCT_LACCESS_LOWI10,PCT_LACCESS_LOWI15,PCT_LACCESS_MULTIR15,PCT_LACCESS_NHASIAN15,PCT_LACCESS_NHNA15,PCT_LACCESS_NHPI15,PCT_LACCESS_POP10,PCT_LACCESS_POP15,PCT_LACCESS_SENIORS10,PCT_LACCESS_SENIORS15,PCT_LACCESS_SNAP15,PCT_LACCESS_WHITE15,PCT_NHASIAN10,PCT_NHBLACK10,PCT_NHNA10,PCT_NHPI10,PCT_NHWHITE10,PCT_REDUCED_LUNCH10,PCT_REDUCED_LUNCH15,PERCHLDPOV10,PERPOV10,POPLOSS10,POVRATE15,Population_Estimate_2015
20169,KS,saline,21.7,1,0.0,344.5927254,2669.620345,2517.060127,-5.714678446,197.9571593,269.2445349,899.3898575,2833.316827,3281.992577,608.9861824,141.7532002,39.6583617,7.527863875,11416.51696,10421.37428,1975.663186,1679.707633,285.1427313,9278.855945,47052.0,36.0115168,15.83570697,-8.716692556,-14.98006116,25.06204366,14.3905334,42.27563715,46.1182206,9.716577348,0.619704214,4.800957352,4.526598077,0.883106528,1.201126583,1.617433114,5.095343716,5.902227416,1.095180704,0.254924289,0.071320292,0.013537863,20.53108831,18.74145646,3.552967641,3.020730915,1.272050015,16.6867891,2.04654174,3.134553825,0.433406467,0.037765709,82.13322303,11.95796594,12.57769653,0.0,0.0,0.0,14.3,55453
20171,KS,scott,12.0,0,0.0,0.0,126.7743118,157.7522605,24.43550925,0.249055351,3.781008102,43.32924582,53.3836796,196.0070223,22.04911986,3.999999954,6.620534403,0.0,448.2388278,569.7966271,58.69483658,67.83937174,1.951329438,537.1269739,56267.0,1418.13968,267.1665644,27.11898027,15.57979492,25.04051864,18.23338736,38.3759733,35.13238289,15.25526742,0.0,2.56836126,3.195953413,0.012559523,0.19067111,0.877821025,1.08151701,3.970968848,0.446700159,0.081037276,0.13412752,0.0,9.081013529,11.5436918,1.189117435,1.374379492,0.098402897,10.88182686,0.405186386,0.324149109,0.526742301,0.020259319,83.00243112,14.46051168,14.15478615,0.0,0.0,1.0,7.7,4952
20173,KS,sedgwick,20.7,1,0.0,12486.51187,40001.01291,36881.60054,-7.798333448,3071.429361,3614.487632,16009.98595,46906.28485,52735.5135,11749.52915,5433.837146,1710.445491,121.0206229,145050.5951,135646.4838,15399.21588,13554.77139,7501.329322,104145.1394,50995.0,17.68096242,12.42739363,-6.483331765,-11.97752209,27.16402637,11.43117996,47.62501979,50.59060688,12.96961063,2.505495344,8.026449071,7.400519809,1.587285589,1.867932958,3.212502072,9.412034322,10.58170488,2.357615231,1.090332818,0.343211399,0.024283532,29.10529333,27.2183006,3.089947303,2.719848182,3.876615912,20.89736226,4.046632488,9.015681278,0.894123785,0.075848023,69.91542343,9.613160106,8.371056727,0.0,0.0,0.0,15.2,511164
20175,KS,seward,18.2,1,0.0,8.114435524,3408.549085,409.0191489,-88.00019778,178.7020339,18.26034758,486.3843285,5107.341453,428.5648764,145.4191773,3.000000005,10.46327195,0.0,9958.953041,1229.812044,753.5032249,115.3025495,60.16354257,1062.815162,45807.0,-89.78167893,-91.6088462,-87.65119146,-84.69780279,31.9579993,8.487277797,65.32635122,70.41164839,56.59637504,0.035353937,14.85077154,1.782063214,2.395469623,0.244776777,2.119137019,22.25227193,1.867222362,0.633579545,0.013070756,0.045587626,0.0,43.3903496,5.358191199,3.282952356,0.502363844,0.806481804,4.630599344,2.588009759,2.993203207,0.304984315,0.135064482,35.9925061,11.1090331,9.742944454,0.0,0.0,0.0,15.0,23270
20177,KS,shawnee,19.9,1,0.0,4312.234388,12915.43725,11775.78861,-8.823926088,1376.265422,1474.939072,6560.138352,17257.87995,16892.34203,4226.468534,316.0454759,628.0234853,26.54985129,47825.40617,43336.69585,5945.109956,5472.037928,2382.208648,33827.37407,51316.0,7.16966718,-2.118092828,-9.385618831,-7.957330172,24.82437308,14.39410118,43.0726257,48.25483237,10.84840446,2.423502191,7.258554995,6.618065467,1.895682399,2.031596518,3.686838014,9.699034447,9.493599894,2.375301255,0.177619497,0.352953053,0.014921179,26.87817178,24.35548903,3.341188281,3.075318898,3.28127913,19.01119183,1.150988569,8.204165589,0.981824722,0.06687873,75.61736374,9.203910615,7.432036661,0.0,0.0,0.0,14.2,178736
20179,KS,sheridan,17.3,1,0.0,2.999999961,598.2056457,219.4081035,-63.32229476,38.43204174,10.0956696,34.99999982,933.9303907,248.983174,18.99999991,0.0,10.00000007,0.0,2521.236889,820.1420596,554.152919,147.4653213,14.92286973,788.14206,51221.0,-73.73111305,-73.34028569,-67.47064653,-73.3890563,23.5915493,22.02660407,26.05042017,27.07509881,3.286384977,0.11737089,23.40397675,8.584041606,3.497001068,0.918623257,1.369327067,36.53874768,9.741125743,0.743348979,0.0,0.39123631,0.0,98.6399409,32.08693504,21.68047414,5.769378768,1.357858938,30.83497887,0.195618153,0.117370892,0.234741784,0.0,95.30516432,12.39495798,9.090909091,0.0,0.0,1.0,10.9,2476
20181,KS,sherman,24.4,0,0.0,31.0992032,952.6613931,952.6613931,0.0,152.3780936,159.8179199,430.2363278,1666.052597,1646.112776,244.9628466,15.00000007,10.35567495,6.529757707,4302.23129,4302.23129,848.8107617,848.8107617,290.406275,3994.283807,42491.0,4.882477556,-1.196830209,0.0,0.0,22.4625624,19.0515807,37.11111111,38.11111111,10.76539101,0.517457624,15.8512711,15.8512711,5.842718315,6.127987725,7.158674339,27.72134105,27.38956367,4.075920908,0.249584028,0.172307403,0.108648215,71.58454725,71.58454725,14.12330718,14.12330718,11.13520993,66.46062908,0.266222962,0.565723794,0.232945092,0.099833611,86.75540765,9.555555556,14.33333333,0.0,0.0,1.0,16.5,5963
20183,KS,smith,16.5,1,0.0,3.999854203,300.29565,283.9045386,-5.458324623,28.41916386,24.79097006,38.00000014,481.6098466,472.023397,45.99970887,5.000000004,3.436466365,0.0,1493.985613,1439.873526,393.1041323,383.6147998,43.49321325,1381.437496,43872.0,-12.76671552,-1.990501161,-3.621995155,-2.413948816,20.08824293,26.42097067,31.97278912,39.15547025,1.479366727,0.103811425,7.793813912,7.368402249,1.62581029,1.418247715,0.986244488,12.49960671,12.25080189,1.193867347,0.129769011,0.089189368,0.0,38.77460713,37.37019274,10.20254691,9.956262646,2.488170095,35.85355556,0.181676616,0.259538022,0.285491825,0.077861407,96.34051389,15.98639456,14.39539347,0.0,0.0,1.0,12.2,3689
20185,KS,stafford,20.8,1,0.0,1.999999903,353.8904568,353.8904568,0.0,56.11778903,50.73555271,241.8944821,455.0546948,426.1719332,127.7094646,2.999999949,16.00000003,0.99999997,1354.190489,1354.190489,222.3046731,222.3046731,51.91038631,1204.481022,47129.0,-9.590962877,-6.34709671,0.0,0.0,23.37164751,20.96010818,44.11111111,43.92857143,11.92247014,0.045075499,7.975894901,7.975894901,2.942726221,2.660490441,5.45175754,10.25590928,9.604956801,2.878284078,0.067613251,0.360604012,0.02253775,30.52040768,30.52040768,5.010247308,5.010247308,2.722096817,27.14629303,0.360604012,0.225377507,0.676132522,0.022537751,85.75614154,15.22222222,14.88095238,0.0,0.0,1.0,12.8,4216
20187,KS,stanton,16.6,0,0.0,1.0,64.76854132,64.76854132,0.0,3.330739101,0.171020085,37.31061158,90.93042959,93.059396,20.98060667,0.0,1.939524559,0.0,235.6184707,235.6184707,45.59547697,45.59547697,4.591340307,211.6983395,55341.0,-94.86540135,2.341313485,0.0,0.0,29.08277405,15.5704698,43.30708661,46.5631929,37.04697987,0.044742729,2.897921312,2.897921312,0.403725952,0.020729707,1.669378594,4.068475597,4.163731365,0.938729605,0.0,0.086779622,0.0,10.54221346,10.54221346,2.040066084,2.040066084,0.556526098,9.4719615,0.044742729,0.536912752,0.939597315,0.044742729,60.44742729,16.73228346,17.07317073,0.0,0.0,0.0,10.9,2069
20189,KS,stevens,15.5,1,0.0,2.999999913,325.9699526,295.9898108,-9.197210217,0.669309327,1.067496775,245.7286946,424.9032598,312.4532661,134.380895,3.999999834,13.99397092,0.0,1043.911654,945.853677,137.3543352,124.1028344,27.65907382,790.4788104,59735.0,59.49229033,-26.46484608,-9.393321437,-9.647675657,30.59049616,13.13766597,42.35905045,47.26181545,32.59958071,0.0524109,5.694793022,5.171030936,0.032745075,0.05222587,4.292954133,7.423187627,5.458652447,2.347674615,0.069881199,0.244478877,0.0,18.23745028,16.52434796,2.39962151,2.168113809,1.353183651,13.80990235,0.262054507,0.244584207,0.646401118,0.0,65.40880503,15.65281899,13.12828207,0.0,0.0,0.0,11.3,5795
20191,KS,sumner,17.6,1,0.0,92.78192551,1724.810551,2028.693015,17.61830968,241.4962747,230.4969848,389.9775071,1898.11655,2415.3971,281.0429637,9.779012004,81.88347775,1.0,5940.240596,7002.477669,877.1504631,1081.816947,283.9989898,6535.990287,51451.0,-4.554641636,27.25230705,17.88205471,23.33311018,26.16442897,15.68871208,34.78904515,35.47368421,4.545831261,0.384476734,7.147399928,8.406650981,2.554434892,2.438089537,1.61601818,7.865558387,10.00910451,1.16460701,0.040523007,0.339314925,0.004143875,24.61561659,29.01739462,3.634802184,4.482914583,3.004008777,27.08432905,0.207193768,0.874357699,1.056688215,0.016575501,91.34758826,14.48309894,11.55263158,0.0,0.0,0.0,11.7,23403
20193,KS,thomas,12.0,1,0.0,18.91921155,892.2031816,892.2031816,0.0,131.9400443,84.56109239,192.7309287,1175.826229,883.4885902,145.2014201,14.0418109,22.67173366,2.000000007,3715.435505,3715.435505,547.9868725,547.9868725,95.30048041,3512.601327,50574.0,-35.9094558,-24.8623165,0.0,0.0,23.34177215,15.39240506,31.16994022,32.05574913,4.683544304,0.239483691,11.29371116,11.29371116,4.128286742,2.645841439,2.439632009,14.88387631,11.18339988,1.837992659,0.177744442,0.28698397,0.025316456,47.03082918,47.03082918,6.93654269,6.93654269,2.981867347,44.46330794,0.481012658,0.594936709,0.303797468,0.075949367,92.86075949,12.98035867,9.930313589,0.0,0.0,1.0,10.9,7896
20195,KS,trego,14.6,1,0.0,0.0,91.58152891,31.86284577,-65.20821813,3.117162607,13.46775562,12.2402637,229.0540028,74.64246891,11.54836371,1.000000014,0.0,0.0,538.9047239,214.8515795,112.6745013,54.76994822,3.784363855,202.3032158,48576.0,332.051751,-67.41272015,-60.13180625,-51.39100012,19.96001333,23.42552483,20.68965517,26.01010101,1.699433522,0.0,3.051700397,1.061740945,0.229540693,0.991734582,0.407872832,7.63258923,2.487253213,0.384817185,0.033322226,0.0,0.0,17.95750496,7.159332871,3.754565189,1.825056588,0.27867186,6.741193464,0.233255581,0.433188937,0.199933356,0.066644452,96.70109963,11.08374384,5.555555556,0.0,0.0,1.0,10.4,2906
20197,KS,wabaunsee,12.5,1,0.0,10.39053349,1098.64539,718.491369,-34.60206765,89.22596886,50.13282487,107.0228711,1356.173854,1022.341954,82.91820715,2.000000009,15.0712229,0.0,4694.68922,2946.919378,784.9088783,498.9092213,42.55581388,2836.539409,57339.0,-43.81363912,-24.61571567,-37.22865904,-36.43730692,25.40762796,15.7521622,22.41215575,26.09561753,2.906564582,0.147320764,15.57699405,10.18703203,3.259991555,1.83167062,1.517409203,19.2283263,14.49513617,1.175644508,0.028356728,0.213685281,0.0,66.56301177,41.78249507,11.12872364,7.073716451,1.554834267,40.21748773,0.141783638,0.396994187,0.467886006,0.0,94.48461648,16.334283,12.64940239,0.0,0.0,0.0,8.3,6884
20199,KS,wallace,15.9,0,0.0,2.0,124.6355326,374.0000007,200.0749408,3.536570645,29.26502218,108.0000006,181.7995115,458.7452795,80.00000002,1.000000007,7.000000019,0.0,486.7327351,1485.000005,63.21157142,302.9999996,51.49837156,1395.000004,48426.0,727.4971748,152.3358153,205.0955684,379.3426153,25.18518519,20.4040404,30.50314465,27.27272727,7.272727273,0.134680135,8.392965159,25.18518523,0.57041462,4.720164867,7.272727314,12.24239135,30.89193802,5.387205388,0.067340068,0.471380473,0.0,32.77661516,100.0000003,4.256671476,20.40404038,8.306188961,93.93939419,0.067340067,0.134680135,0.471380471,0.0,91.17845118,11.00628931,13.09090909,0.0,0.0,1.0,12.4,1505
20201,KS,washington,13.2,0,0.0,9.672134651,649.1852388,697.4930484,7.441298217,75.27367813,40.33595861,71.24337381,1013.642617,970.3453205,53.56673337,15.0000002,7.499163672,0.0,2725.835144,2909.229433,574.0620898,615.9997149,81.02887309,2823.491401,46153.0,-46.41425846,-4.271455832,6.728003685,7.305416232,22.90050009,23.15916537,26.19339045,28.87596899,2.483186756,0.166789699,11.19477908,12.02781598,3.042590062,1.630394447,1.228545849,17.47961057,16.73297673,0.923723631,0.258665291,0.129318222,0.0,47.00526201,50.16777777,9.899329019,10.62251621,3.275217182,48.68928093,0.327642697,0.396620107,0.13795482,0.0,95.84411105,15.54467564,13.2751938,0.0,0.0,1.0,10.7,5568
20203,KS,wichita,16.5,0,0.0,19.00000002,607.9999991,607.9999991,0.0,13.29801893,32.14175335,550.0000009,685.4722892,830.9052519,229.0000005,3.0,10.99999994,0.0,2233.999998,2233.999998,400.9999995,400.9999995,73.99307946,1971.999997,52917.0,141.7033208,21.21646126,0.0,0.0,27.21575649,17.94986571,44.20131291,44.31279621,24.61951656,0.850492391,27.21575645,27.21575645,1.492482484,3.607379725,24.6195166,30.68362978,37.1936102,10.25067146,0.134288272,0.492390328,0.0,99.99999993,99.99999993,17.94986569,17.94986569,8.304498256,88.27215742,0.134288272,0.626678603,0.223813787,0.0,73.72426141,14.44201313,12.32227488,0.0,0.0,1.0,10.9,2164
20205,KS,wilson,24.0,0,0.0,1.0,232.4975705,258.1858175,11.04882384,81.68804803,130.2292707,13.63301573,437.5513608,508.894173,22.0126678,1.890534801,8.397877354,0.0,1019.741827,1146.578209,214.8086781,244.2618073,81.72602643,1113.277129,41461.0,59.42267419,16.30501435,12.43808763,13.71133115,24.37028377,19.26878521,43.01643192,44.36319317,2.306302476,0.010628122,2.471012546,2.744030369,2.076990797,3.311194271,0.144893355,4.650349249,5.408589361,0.233953319,0.020092835,0.089253665,0.0,10.83794055,12.1859731,2.28301284,2.59604429,2.077956431,11.83204516,0.382612392,0.31884366,0.818365395,0.05314061,94.22892975,15.72769953,11.39549055,0.0,0.0,0.0,15.6,8848
20207,KS,woodson,29.6,0,0.0,6.000000164,12.88955404,100.3353454,678.4237149,54.82325635,54.69060562,20.72476306,31.21323723,288.4528127,20.88794545,0.0,8.980357257,0.0,67.44429895,613.5003846,11.59682249,172.7339877,44.33114673,577.6320818,37394.0,-0.241960703,824.1361625,809.6400943,1389.494108,19.88516168,22.66545784,43.77682403,48.47250509,2.085222121,0.181323668,0.389530192,3.032195388,3.597326532,3.588622416,0.626314991,0.943283083,8.717220088,0.631246463,0.0,0.271391878,0.0,2.038207886,18.54035614,0.350463055,5.220126556,2.908867896,17.45639413,0.060441221,0.362647325,0.785735872,0.0,94.86249622,11.15879828,13.03462322,0.0,0.0,1.0,19.5,3144
20209,KS,wyandotte,32.1,1,0.0,16223.87046,13515.43948,11639.37618,-13.88089012,1679.970425,1731.747548,6145.167184,21359.30282,21636.09636,4479.840524,788.6635955,290.3799491,48.6396528,48750.41908,41854.21107,5906.281488,5114.986416,3162.549001,20022.81696,41746.0,3.082025864,1.295892206,-14.14594612,-13.39751708,28.2118028,10.66950256,68.67579589,66.13761929,26.43281166,10.30054313,8.580959006,7.389845515,2.876710945,2.96537192,3.901569591,13.5610316,13.73676795,2.844252896,0.500722895,0.184362369,0.030881339,30.95166444,26.57325867,3.749900948,3.247507328,5.415416362,12.71249609,2.467223263,24.79032412,0.50347608,0.09333037,43.28116568,9.217945575,7.731458229,0.0,0.0,1.0,21.9,163832
21001,KY,adair,41.0,1,0.0,21.75239221,390.6116974,431.7774382,10.53878852,306.9779494,341.1022854,30.18587385,829.0779184,981.9643154,35.78490753,1.077508163,0.136815474,1.000000032,1601.293408,1727.437833,258.1672638,273.4959043,123.8649218,1667.686204,32007.0,11.11621734,18.44053419,7.877658436,5.937484193,22.54502573,15.32482847,51.82170543,62.17924879,1.70990566,0.1165973,2.093759099,2.314415942,4.213835956,4.682255119,0.161802497,4.444028293,5.26353085,0.19181447,0.005775666,0.000733359,0.005360206,8.583262262,9.259422345,1.383829673,1.465994341,1.700273463,8.939141315,0.230488851,2.685463122,0.19296741,0.021440823,94.114494,11.1627907,5.132019338,0.0,0.0,0.0,27.2,19168
21003,KY,allen,30.2,1,0.0,2.415450194,62.42216263,55.36041721,-11.31288171,319.9083805,369.7572184,6.070002672,103.0028813,98.57042524,4.449669008,0.0,0.702428834,0.0,246.2374709,194.2728502,48.37841731,27.31152307,11.41417289,186.7053,42287.0,15.5822232,-4.303235039,-21.10345778,-43.5460592,24.48887553,14.68731209,49.19803601,57.40801042,1.488274203,0.01210388,0.312798971,0.277412393,4.076304542,4.711483414,0.030416931,0.516149936,0.493938792,0.022297399,0.0,0.003519888,0.0,1.233901939,0.973505964,0.242425422,0.136858704,0.145440531,0.935584786,0.155341752,0.796752856,0.275606334,0.0,96.22669874,7.692307692,6.154347118,0.0,0.0,0.0,19.8,20678
21005,KY,anderson,16.8,1,0.0,132.1213872,1526.411364,1269.819533,-16.8101363,137.4929036,117.3677565,73.72323611,1240.960417,1280.094715,93.29151276,16.64239159,5.95734668,1.0,5585.740969,4575.036331,577.1045429,438.2911914,194.4037723,4326.023716,55523.0,-14.63722608,3.15354925,-18.09436999,-24.05341515,25.42364969,12.03958732,37.11779449,40.88165836,1.344475048,0.616784404,7.125770803,5.927919019,1.642883303,1.402410759,0.344163373,5.793195542,5.975886816,0.435514275,0.077691945,0.027810778,0.004668316,26.07600471,21.35771594,2.694106451,2.046081842,2.322903241,20.19524633,0.485504878,1.993370991,0.135381168,0.014004948,94.83217403,7.644110276,5.851482551,0.0,0.0,0.0,10.7,21891
21007,KY,ballard,24.5,0,0.0,8.067271641,107.5406897,93.93566081,-12.6510523,214.4366098,107.2628104,4.887346941,210.3569724,137.5330679,7.943511066,0.146688964,0.0,0.0,498.5704928,416.4808678,95.36298391,73.52297117,19.93129748,400.3233956,44352.0,-49.97924537,-34.61920167,-16.46499867,-22.9019813,22.16026185,17.57788823,47.05479452,48.57768053,1.091041338,0.097796965,1.303681534,1.138752101,6.312528991,3.157574638,0.059247751,2.550090586,1.667269583,0.096296655,0.001778264,0.0,0.0,6.044011308,5.048864926,1.156055084,0.891295565,0.586732337,4.852993037,0.15759486,2.885198206,0.133349497,0.012122682,94.09625409,7.945205479,4.741064916,0.0,0.0,0.0,15.1,8216
21009,KY,barren,28.7,1,0.0,161.5072638,764.2669409,755.2406162,-1.181043456,455.1122156,449.6394893,170.9748389,1295.84184,1557.432436,157.1523879,28.07034938,8.138286492,1.116662687,3265.862951,3041.104226,553.3571153,517.8144521,303.8868815,2685.119276,40017.0,-1.202500416,20.18692313,-6.882062347,-6.423096799,24.22402959,15.41270481,49.65130589,55.21949974,2.632015745,0.382963659,1.812218578,1.790815489,2.677288167,2.645093766,0.405413034,3.072681194,3.692960984,0.372637441,0.066560001,0.019297386,0.002647814,7.743966402,7.211021806,1.312112288,1.227834046,1.787675048,6.366915505,0.429184549,3.83420672,0.147013492,0.011855927,91.52064117,7.753316013,6.125574273,1.0,0.0,0.0,19.3,43566
21011,KY,bath,37.8,1,0.0,0.0,2.218658384,2.069759604,-6.711208063,195.9114835,273.4412655,0.504270078,8.075243796,7.156753205,0.0,0.0,0.0,0.0,15.52776955,13.90552064,3.857552324,3.422414312,1.588411932,13.90552064,35143.0,39.57388332,-11.37415309,-10.44740459,-11.28015839,24.72608058,14.71831593,68.53658537,66.04215457,1.35449918,0.0,0.019141216,0.017856609,4.271015556,5.961222268,0.004350531,0.069668224,0.061744053,0.0,0.0,0.0,0.0,0.13396402,0.119968257,0.033280583,0.02952648,0.034628557,0.119968257,0.146665516,1.311362264,0.1552929,0.017254767,96.02277629,4.829268293,7.025761124,1.0,1.0,0.0,24.9,12201
21013,KY,bell,56.8,0,0.0,122.2194731,1342.835475,1148.475833,-14.47382384,1101.344846,1414.239137,39.38839088,3613.786804,3401.819999,134.2571989,22.99792573,3.013520555,0.313051152,5966.516063,4990.4231,1044.001787,857.3438494,769.7563241,4707.621932,23968.0,28.41020162,-5.865503896,-16.35951286,-17.87908216,21.71064097,15.71224426,72.35069375,73.54519191,0.690111882,0.425985407,4.680336951,4.002913225,9.343724831,11.99829589,0.137284831,12.59554147,11.8567495,0.46794186,0.080157282,0.010503365,0.001091113,20.7957759,17.39368826,3.638777967,2.988197865,6.530553357,16.40800924,0.268376843,2.206266774,0.16729985,0.010456241,95.14133352,7.339634024,5.200165085,1.0,1.0,1.0,44.7,27391
21015,KY,boone,10.5,0,0.0,1048.796422,12084.43116,12252.1038,1.387509549,496.8157157,383.0971391,1236.117222,5504.492406,7339.181968,1138.915844,1091.289623,69.60597976,28.53546901,40237.60628,41574.27109,3224.934754,3504.755815,967.8748134,38197.12781,68804.0,-22.8894886,33.33076741,3.321929245,8.6767976,28.26253461,9.52184562,25.3642638,33.37091319,3.539234583,0.882743535,10.17113833,10.31226385,1.149610597,0.886470611,1.040406378,4.632982137,6.177190637,0.958594611,0.918508911,0.058585467,0.024017531,33.86690313,34.99193769,2.714340216,2.949858022,2.239621467,32.14948768,2.115965693,2.464418278,0.161601199,0.063967141,90.02112599,6.226035276,4.487034949,0.0,0.0,0.0,8.2,127818
21017,KY,bourbon,24.4,1,0.0,362.4993834,368.1724965,711.161445,93.15985084,176.2873076,317.7973922,308.9789869,522.6786046,1542.065042,268.0329459,6.575576481,5.082661904,0.0,1505.057792,3142.294819,175.3046063,412.8046803,327.9990024,2500.104253,46370.0,80.27241812,195.0312158,108.7823362,135.4785131,24.0830623,15.25644233,52.18106996,58.05387576,6.84513385,1.81385731,1.842244165,3.558476082,2.210222011,3.984420665,1.546054475,2.615354539,7.716112295,1.341170607,0.032902559,0.025432384,0.0,7.530937161,15.72326654,0.877180917,2.065572581,4.112324503,12.50990369,0.295221416,5.939454591,0.130097573,0.0,85.19889917,6.474622771,4.782847719,0.0,0.0,0.0,14.8,20182
21019,KY,boyd,29.4,1,0.0,122.6904152,2603.787924,2384.636628,-8.416633837,492.1788181,384.9598305,89.17571642,5425.900158,4690.263282,130.8555871,38.14211205,16.04371733,0.0,13021.58655,10683.9845,2051.889054,1826.631057,934.4553421,10376.25265,43406.0,-21.78455952,-13.55787713,-17.95174534,-10.97807879,21.38185782,16.63638933,47.01305918,55.51505333,1.441201405,0.247649298,5.255718226,4.813363667,2.487384738,1.945518929,0.180000235,10.95212175,9.467246541,0.264130611,0.076989447,0.032384073,0.0,26.28393394,21.56550906,4.141716228,3.687035357,4.722572104,20.9443556,0.448104638,2.773404384,0.199830447,0.006055468,93.78507125,8.196721311,5.953827461,0.0,0.0,1.0,20.5,48506
21021,KY,boyle,24.9,1,0.0,561.0249304,1413.975045,1808.429518,27.89684829,313.8149952,453.5510908,253.2088862,2878.714526,3545.890976,280.0048668,56.36908967,23.77960799,3.653928742,6698.463734,7764.648736,940.1263712,1323.687411,624.9426874,6839.816314,40459.0,44.52817671,23.17619355,15.91685861,40.79888099,21.65869443,16.2070906,41.61962657,49.98934583,2.799662352,1.973216553,4.973181783,6.36054276,2.833543975,4.095269443,0.890577118,10.1249104,12.47147923,0.98482297,0.198259319,0.083636775,0.012851466,23.55959389,27.30954114,3.306578402,4.655625389,5.642823363,24.05675406,0.742121553,7.407146877,0.165306697,0.024620146,86.88801351,8.64090317,5.412316216,0.0,0.0,0.0,17.2,29762
21023,KY,bracken,24.7,0,0.0,0.0,11.92520984,11.92520984,0.0,186.9416233,209.2157146,0.0,18.50113815,18.82399063,0.628693447,0.0,0.264908396,0.0,47.87093155,47.87093155,9.370372821,9.370372821,3.406148081,46.97732977,44846.0,11.91499833,1.745041215,0.0,0.0,25.35344015,13.65457116,46.95767196,56.46387833,1.131008483,0.0,0.140494932,0.140494932,5.635864435,6.307377588,0.0,0.217968169,0.221771803,0.00740685,0.0,0.003120975,0.0,0.563983642,0.563983642,0.110395533,0.110395533,0.102687612,0.553455817,0.058906692,0.341658812,0.200282752,0.0,97.20782281,8.068783069,7.858048162,0.0,0.0,0.0,15.7,8288
21025,KY,breathitt,42.9,0,0.0,4.135101432,204.3138604,435.084283,112.9489806,538.7251605,668.464325,23.87219869,477.7624153,1239.294745,22.80888123,12.83322067,6.513193587,0.000652159,926.1818855,2068.213775,129.7465763,312.2973939,345.761635,2021.922729,28196.0,24.0826258,159.3956128,123.305358,140.6979843,23.20219052,13.44574146,73.63896848,71.36431784,0.641302781,0.02979609,1.472214011,3.135064728,9.805700045,12.16717009,0.17201469,3.44258838,8.929923224,0.164352797,0.092471687,0.046931788,4.7e-06,6.673741789,14.90282299,0.934908318,2.250305476,6.293440754,14.56926595,0.482778498,0.309842917,0.086467791,0.086467791,97.81668828,5.976258698,3.410794603,1.0,1.0,0.0,32.9,13369
21027,KY,breckinridge,25.6,1,0.0,6.482360966,457.1318936,442.0141815,-3.307078817,368.1720248,417.5150153,18.47171419,839.347388,806.5255839,35.00796191,2.50340345,3.96756431,0.0,1961.618828,1809.962047,318.2861232,282.933681,110.9485586,1762.000758,42347.0,13.4021564,-3.910395692,-7.73120538,-11.10712644,24.17867291,15.60895359,50.22653722,59.94492044,0.872426342,0.032316471,2.278936605,2.203570375,4.703871531,5.334291751,0.092086915,4.184392981,4.020766658,0.174524961,0.012480201,0.019779472,0.0,9.779245364,9.023191821,1.586749704,1.410507408,1.417510651,8.784090722,0.209382322,2.014058527,0.289147016,0.009970587,95.38860362,11.03559871,4.069767442,0.0,0.0,0.0,19.0,19987
21029,KY,bullitt,14.5,1,0.0,143.4805793,4700.374371,6038.191042,28.46191739,522.9145949,534.744147,357.45074,5320.416929,6737.82825,397.459434,138.213823,74.25680833,7.517013067,18937.81341,24247.12978,2066.221876,2723.038365,1045.584911,23486.20211,54755.0,2.26223406,26.64098209,28.03553007,31.78828452,25.27348323,11.15058061,38.80214402,43.41230102,1.396681871,0.193060428,6.324593134,8.124693607,1.889620189,1.932367821,0.480968178,7.158891978,9.066091108,0.534801913,0.185973739,0.099916318,0.010114524,25.48179255,32.62574816,2.780206779,3.663986821,3.778357646,31.60188123,0.496508295,0.635100042,0.300057859,0.025565468,96.02927919,8.389652762,4.237351469,0.0,0.0,0.0,9.6,78696
